entry	sub	record	desc	stride	verts	indices	restarts	minx	maxx	miny	maxy	minz	maxz
26	13	0	0	28	6	7	1	-4.8395	4.8395	0.0000	0.0000	-3.8835	10.3435
28	10	0	0	28	2507	4322	758	-6.7800	6.7800	-0.9120	3.1373	-5.3060	13.5424
28	10	0	1	28	460	756	146	-1.2120	1.2120	-0.5862	0.5862	-3.8399	-1.7300
28	10	1	0	28	8	8	0	-0.1220	0.1220	0.9960	1.2220	10.0560	10.1620
28	10	1	1	28	71	151	23	-6.3740	6.3740	-0.1440	1.4420	0.1360	11.0575
28	10	2	0	28	24	29	5	-5.8110	5.8110	0.0187	2.8111	-1.1000	10.1608
28	11	0	0	28	649	1097	194	-6.7800	6.7800	-0.8920	3.1373	-5.3060	13.5424
28	11	1	0	28	24	54	6	-0.5343	0.5343	0.7219	1.4450	8.0212	11.0575
28	11	2	0	28	24	29	5	-5.8110	5.8110	-0.0117	2.8111	-1.1000	10.1608
28	12	0	0	28	105	156	30	-6.7660	6.7660	-0.8906	3.1366	-5.2888	13.6675
28	13	0	0	28	6	7	1	-6.4288	6.4288	0.0000	0.0000	-5.2354	13.5306
30	10	0	0	28	2607	3893	675	-4.9213	4.9213	-1.6500	2.9105	-12.7385	6.4240
30	10	0	1	28	54	63	9	-1.9526	1.9526	-0.8627	1.2320	-8.5900	4.6023
30	10	0	2	28	168	263	47	-1.9444	1.9444	-0.9286	0.1603	5.2185	5.9020
30	10	0	3	28	250	327	51	-3.8124	3.8124	-0.3983	0.0905	-3.3911	-0.5217
30	10	1	0	28	24	29	5	-2.2340	2.2340	-0.1142	0.0560	-9.9500	2.0500
30	10	2	0	28	11	15	2	-0.1139	2.0076	-0.0707	0.1602	-1.3811	0.0000
30	10	3	0	28	11	12	1	-2.0076	0.1139	-0.0707	0.1602	-1.3811	0.0000
30	10	4	0	28	117	167	30	-7.5239	0.3915	-0.1027	0.1140	-0.7429	2.5019
30	10	5	0	28	22	28	4	-0.1281	0.2355	-0.1741	-0.0772	-0.3104	0.3790
30	10	6	0	28	117	167	30	-0.3915	7.5239	-0.1027	0.1140	-0.7429	2.5019
30	10	7	0	28	22	31	5	-0.2355	0.1281	-0.1741	-0.0772	-0.3104	0.3790
30	10	8	0	28	8	9	1	-0.0780	0.0780	0.9840	1.2020	-8.6840	-8.5560
30	10	8	1	28	76	128	16	-0.4405	0.4405	0.7190	1.5305	-9.3960	-5.0653
30	10	9	0	28	4	4	0	-0.0005	0.0005	-0.0175	0.0175	-0.2080	0.2080
30	10	10	0	28	4	4	0	-0.0015	0.0015	-0.0175	0.0175	-0.2080	0.2080
30	10	11	0	28	170	214	36	-3.3441	3.3441	-0.9882	-0.1228	-7.3660	2.9200
30	10	11	1	28	1326	1769	353	-3.6122	3.6122	-1.2560	-0.2793	-5.9244	2.8338
30	10	12	0	28	56	63	7	-3.3127	3.3127	-0.5675	-0.1228	-3.1194	-0.0106
30	10	12	1	28	948	1229	233	-3.5819	3.5819	-1.1848	0.0839	-7.1696	2.7565
30	10	13	0	28	176	227	43	-0.6350	0.6350	-0.9882	-0.2780	-7.3660	2.9200
30	10	13	1	28	824	1159	215	-0.6476	0.6476	-1.2976	-0.5483	-5.2431	3.2270
30	11	0	0	28	952	1391	256	-4.9213	4.9213	-1.6680	2.9080	-12.4540	6.4240
30	11	0	1	28	130	195	39	-3.8124	3.8124	-0.3983	0.0905	-3.3911	-0.5211
30	11	1	0	28	40	60	8	-0.4400	0.4400	-0.4168	0.4015	-2.2429	2.2345
30	11	2	0	28	32	39	7	-2.3010	2.3010	-0.1142	2.8478	-9.9500	6.0830
30	11	3	0	28	25	44	6	-7.5239	0.3915	-0.0951	0.0941	-0.7429	2.5568
30	11	4	0	28	8	9	1	-0.1165	0.2355	-0.1682	-0.0842	-0.3030	0.3790
30	11	5	0	28	25	47	7	-0.3915	7.5239	-0.0951	0.0941	-0.7429	2.5568
30	11	6	0	28	8	9	1	-0.2355	0.1165	-0.1682	-0.0842	-0.3030	0.3790
30	11	7	0	28	102	131	25	-3.2489	3.2489	-0.9810	-0.1228	-7.3660	2.9200
30	11	7	1	28	486	635	119	-3.6122	3.6122	-1.2560	-0.2793	-5.9244	2.8338
30	11	8	0	28	16	19	3	-3.2486	3.2486	-0.5675	-0.1228	-3.1194	-0.0106
30	11	8	1	28	438	605	125	-3.5819	3.5819	-1.1848	0.0839	-7.1727	2.7565
30	11	9	0	28	84	132	16	-0.6350	0.6350	-0.9810	-0.2780	-7.3660	2.9200
30	11	9	1	28	456	599	111	-0.6476	0.6476	-1.3400	-0.5483	-5.2431	3.2277
30	12	0	0	28	125	182	38	-4.9217	4.9217	-0.9200	2.9080	-12.4540	6.4240
30	12	1	0	28	8	9	1	-7.5239	0.3915	-0.0910	0.0000	-0.6681	2.5532
30	12	2	0	28	8	9	1	-0.3915	7.5239	-0.0910	0.0000	-0.6624	2.5532
30	13	0	0	28	6	7	1	-6.8578	6.8578	-0.0000	0.0000	-6.4655	12.4635
32	20	0	0	28	89	111	22	-3.2137	3.2137	0.0793	1.7776	-2.6966	4.1741
32	20	0	1	28	12	14	2	-3.2333	3.2333	0.0729	0.0729	-2.8073	3.8508
32	20	1	0	28	205	277	46	-2.7121	1.7967	1.7397	6.0091	-2.1846	3.7417
32	20	1	1	28	58	71	13	-2.5807	0.9069	2.0256	3.8982	-0.7908	1.5705
32	21	0	0	28	38	45	7	-3.1630	3.1630	0.0729	1.7776	-2.6541	4.1079
32	21	0	1	28	12	14	2	-3.2333	3.2333	0.0729	0.0729	-2.8073	3.8508
32	21	1	0	28	121	152	28	-2.5807	1.3278	1.7397	4.0588	-1.6949	2.0032
32	21	1	1	28	69	91	15	-2.7121	1.7967	1.7913	6.0091	-2.1846	3.7417
32	22	0	0	28	32	39	7	-2.7452	2.7452	0.0729	1.7776	-2.3323	3.4559
32	22	1	0	28	54	67	12	-1.3278	1.7967	1.7776	6.0091	-2.1846	3.7417
32	23	0	0	28	20	24	4	-1.3278	1.3278	0.7615	3.3435	-1.6949	1.3715
32	24	0	0	28	89	111	22	-3.2137	3.2137	0.0793	1.7776	-2.6966	4.1741
32	24	0	1	28	12	14	2	-3.2333	3.2333	0.0729	0.0729	-2.8073	3.8508
32	25	0	0	28	38	45	7	-3.1630	3.1630	0.0729	1.7776	-2.6541	4.1079
32	25	0	1	28	12	14	2	-3.2333	3.2333	0.0729	0.0729	-2.8073	3.8508
32	26	0	0	28	32	39	7	-2.7452	2.7452	0.0729	1.7776	-2.3323	3.4559
32	27	0	0	28	20	24	4	-1.3278	1.3278	0.7615	3.3435	-1.6949	1.3715
32	28	0	0	28	9	19	3	-3.3833	3.3833	0.0000	0.0000	-2.9573	4.0008
34	20	0	0	28	24	29	5	-3.5264	3.5264	0.2414	1.0349	-0.1984	0.1984
34	20	0	1	28	76	93	17	-3.6805	3.6805	-0.0177	1.2182	-3.4496	3.4496
34	20	1	0	28	214	284	53	-1.5295	1.5295	0.7220	9.0100	-2.0139	6.9079
34	20	1	1	28	36	46	8	-0.8870	0.8743	0.8977	1.5189	0.7758	1.8195
34	21	0	0	28	24	29	5	-3.5264	3.5264	0.2414	1.2182	-0.3692	0.3692
34	21	0	1	28	44	55	11	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	21	1	0	28	40	49	9	-0.8870	0.8743	0.7834	3.5353	-2.0139	1.7298
34	21	1	1	28	122	168	34	-1.5295	1.5295	0.7220	8.9589	-0.8445	6.8597
34	22	0	0	28	40	51	11	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	22	1	0	28	80	101	19	-1.5295	1.5295	0.7220	8.9593	-2.0148	6.8601
34	23	0	0	28	16	19	3	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	23	1	0	28	46	59	11	-1.5295	1.5295	0.7220	8.9494	-1.7318	6.8507
34	24	0	0	28	40	49	9	-3.5264	3.5264	0.2414	1.2182	-0.3692	0.3692
34	24	0	1	28	60	73	13	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	25	0	0	28	24	29	5	-3.5264	3.5264	0.2414	1.2182	-0.3692	0.3692
34	25	0	1	28	44	55	11	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	26	0	0	28	40	51	11	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	27	0	0	28	16	19	3	-3.6805	3.6805	-0.0177	0.5724	-3.4496	3.4496
34	28	0	0	28	8	8	0	-3.8305	3.8305	0.0000	0.0000	-3.5996	3.5996
36	20	0	0	28	84	100	12	-2.3746	2.3746	0.0250	1.9664	-2.2633	2.7202
36	20	0	1	28	59	78	15	-3.6367	3.6399	0.0197	1.7934	-2.5707	3.8888
36	20	1	0	28	200	290	52	-1.4893	1.4893	1.9648	8.1678	-3.1932	2.9082
36	20	1	1	28	87	116	22	-1.8549	1.8549	2.1398	5.7959	-3.1203	1.1406
36	21	0	0	28	56	72	14	-3.6367	3.6399	0.0197	1.8297	-2.3647	3.8888
36	21	0	1	28	48	54	6	-1.7783	1.7782	0.3040	1.9664	-2.1168	1.3176
36	21	1	0	28	86	113	24	-1.8549	1.8549	1.9648	5.7959	-3.1203	1.0354
36	21	1	1	28	42	71	11	-1.4893	1.4893	2.0668	8.1680	-3.1932	2.9079
36	22	0	0	28	50	63	13	-3.2717	3.2717	0.0197	1.9664	-2.3647	3.5753
36	22	1	0	28	64	93	19	-1.8549	1.8549	1.9648	8.1680	-3.1932	2.9079
36	23	0	0	28	20	24	4	-1.2739	1.2739	0.7463	1.9664	-2.1168	1.3176
36	24	0	0	28	84	100	12	-2.3746	2.3746	0.0250	1.9664	-2.2633	2.7202
36	24	0	1	28	59	78	15	-3.6367	3.6399	0.0197	1.7934	-2.5707	3.8888
36	25	0	0	28	56	72	14	-3.6367	3.6399	0.0197	1.8297	-2.3647	3.8888
36	25	0	1	28	48	54	6	-1.7783	1.7782	0.3040	1.9664	-2.1168	1.3176
36	26	0	0	28	50	63	13	-3.2717	3.2717	0.0197	1.9664	-2.3647	3.5753
36	27	0	0	28	20	24	4	-1.2739	1.2739	0.7463	1.9664	-2.1168	1.3176
36	28	0	0	28	6	6	0	-3.7867	3.7899	0.0000	0.0000	-2.7207	4.0388
38	20	0	0	28	98	150	26	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.7593
38	20	1	0	28	85	128	24	-1.6510	1.6510	2.6119	8.4462	-3.3064	4.8934
38	20	1	1	28	182	265	49	-2.2006	2.2006	2.2028	7.3972	-2.1924	4.1900
38	20	2	0	28	17	26	4	-1.2534	1.2534	4.1829	6.0011	-2.0427	-0.8137
38	21	0	0	28	58	85	15	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.7820
38	21	1	0	28	102	127	23	-1.8299	1.8299	2.2028	8.0734	-2.1924	4.8634
38	21	1	1	28	4	4	0	-0.5628	0.5628	3.1395	4.1535	3.3592	3.8477
38	21	2	0	28	6	6	0	-1.2534	1.2534	4.9885	6.0011	-1.8739	-1.5427
38	22	0	0	28	24	34	6	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.4714
38	22	1	0	28	65	83	15	-1.8299	1.8299	2.2028	8.0734	-2.1924	4.8634
38	23	0	0	28	20	24	4	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.4714
38	24	0	0	28	98	150	26	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.7593
38	25	0	0	28	56	82	14	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.7820
38	26	0	0	28	24	34	6	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.4714
38	27	0	0	28	20	24	4	-2.4663	2.4663	0.0000	2.4588	-4.6868	5.4714
38	28	0	0	28	13	19	3	-2.6163	2.6163	0.0000	0.0000	-4.8368	5.9320
40	20	0	0	28	202	266	48	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.4211
40	20	1	0	28	195	252	41	-2.1533	2.1533	-0.7294	2.7576	-1.9188	3.4725
40	20	2	0	28	14	15	1	-1.5000	1.5000	5.2859	6.7023	-2.4242	-1.1724
40	20	2	1	28	14	17	3	-0.2057	0.2057	5.1143	5.7795	-2.5272	-1.8473
40	21	0	0	28	105	134	25	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.1284
40	21	1	0	28	4	4	0	-0.1095	0.1095	0.7693	2.0490	0.9333	0.9333
40	21	1	1	28	88	110	18	-2.1533	2.1533	-0.7294	2.7576	-1.9188	3.4725
40	21	2	0	28	6	6	0	-1.5000	1.5000	5.6349	6.7023	-2.4186	-2.0030
40	21	2	1	28	7	8	1	-0.2057	0.2057	5.1143	5.7795	-2.5272	-1.8473
40	22	0	0	28	60	74	14	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.0817
40	22	1	0	28	52	62	10	-2.0918	2.0918	-0.7294	2.7576	-1.9188	3.4725
40	23	0	0	28	20	24	4	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.0817
40	24	0	0	28	202	266	48	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.4211
40	25	0	0	28	105	134	25	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.1284
40	26	0	0	28	60	74	14	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.0817
40	27	0	0	28	20	24	4	-2.6958	2.6958	0.0000	3.6487	-4.5321	5.0817
40	28	0	0	28	13	19	3	-2.8458	2.8458	0.0000	0.0000	-4.6821	5.0754
43	10	0	0	28	2061	3166	542	-5.9260	5.9260	-0.5401	3.5800	-6.9500	12.2600
43	10	0	1	28	68	83	15	-1.1100	1.1100	-0.0303	1.8562	-2.3679	7.5300
43	10	0	2	28	224	287	63	-1.1095	1.1095	-0.1558	0.8636	-3.0543	-2.2897
43	10	0	3	28	641	867	147	-1.2880	1.2880	-0.1558	1.9400	-3.0543	8.6100
43	10	0	4	28	250	327	51	-2.3663	2.3663	-0.8133	-0.3144	2.2498	5.1190
43	10	1	0	28	8	9	1	-0.0540	0.0540	0.5781	1.1587	0.2277	1.4206
43	10	2	0	28	16	19	3	-1.3140	1.3140	0.2780	0.8890	2.8700	8.0820
43	10	3	0	28	14	24	4	5.7480	5.9280	0.3585	0.4542	-1.3120	-1.0720
43	10	4	0	28	15	24	4	-5.9280	-5.7480	0.3585	0.4542	-1.3120	-1.0720
43	10	5	0	28	85	122	15	-0.4000	0.4000	1.0280	1.9400	4.9794	8.6100
43	10	6	0	28	8	11	1	-0.1380	0.1380	-0.0100	0.0200	0.0000	0.3600
43	11	0	0	28	791	1336	249	-5.8774	5.8774	-0.5372	3.5800	-6.7700	11.6411
43	11	0	1	28	146	195	39	-2.3663	2.3663	-0.8133	-0.3144	2.2491	5.1190
43	11	1	0	28	42	69	11	-0.2870	0.5074	0.3035	1.2164	-2.5333	1.0973
43	11	2	0	28	40	49	9	-5.8868	5.8868	0.2780	2.9458	-5.3623	8.0820
43	12	0	0	28	143	196	40	-5.8774	5.8774	-0.1172	3.5800	-6.7700	11.6411
43	13	0	0	28	6	7	1	-4.8325	4.8325	-0.1028	0.0000	-6.7787	11.6447
45	10	0	0	28	390	540	97	-2.5019	2.5019	-1.9953	1.9672	-10.0903	4.8733
45	10	1	0	28	8	9	1	-0.7058	-0.7058	-10.3379	10.3379	-10.3379	10.3379
45	10	1	1	28	12	15	3	-1.7261	0.0000	-0.3542	0.3542	-0.3542	0.3542
45	10	2	0	28	5	7	1	-0.0614	0.9008	-0.1688	0.1688	-0.1688	0.1674
45	10	2	1	28	8	9	1	0.6194	0.6194	-1.3198	1.3202	-1.3191	1.3209
45	11	0	0	28	207	284	53	-2.3826	2.3826	-1.6881	1.9672	-10.0903	4.8733
45	11	1	0	28	5	7	1	-1.7261	0.0000	-0.3542	0.3542	-0.3542	0.3542
45	11	1	1	28	8	9	1	-0.7058	-0.7058	-10.3379	10.3379	-10.3379	10.3379
45	11	2	0	28	5	7	1	-0.0614	0.9008	-0.1688	0.1688	-0.1674	0.1688
45	11	2	1	28	8	9	1	0.6194	0.6194	-1.3198	1.3202	-1.3191	1.3209
45	12	0	0	28	99	128	25	-2.3826	2.3826	-1.3388	1.9672	-10.0903	4.7742
45	12	1	0	28	5	7	1	-1.7261	0.0000	-0.3542	0.3542	-0.3542	0.3542
45	12	1	1	28	8	9	1	-0.7058	-0.7058	-10.3379	10.3379	-10.3379	10.3379
45	12	2	0	28	5	7	1	-0.0614	0.9008	-0.1688	0.1688	-0.1674	0.1688
45	12	2	1	28	8	9	1	0.6194	0.6194	-1.3198	1.3202	-1.3191	1.3209
45	13	0	0	28	6	7	1	-3.2463	3.2463	-2.0749	-0.0749	-9.9738	5.3330
48	18	0	0	28	700	978	178	-8.4030	8.3979	0.0000	35.4714	-0.3567	172.4595
48	18	0	1	28	1260	1617	267	-8.4030	8.4316	3.1045	41.1495	-0.3567	172.4595
48	18	0	2	28	102	191	47	-5.5653	5.0712	5.9045	23.5095	60.7354	100.3023
48	18	1	0	28	38	50	9	-3.9850	3.9850	27.9088	31.3061	73.3441	77.9547
48	19	0	0	28	911	1228	206	-8.4030	8.4316	0.0000	41.1495	-0.3567	172.4595
48	19	0	1	28	138	190	35	-8.4029	8.3977	8.7045	31.6295	32.1934	109.7379
48	19	1	0	28	38	50	9	-3.9850	3.9850	27.9088	31.3061	73.3441	77.9547
48	20	0	0	28	101	127	22	-8.4022	8.3967	0.0000	20.9545	-0.3567	171.0365
48	21	0	0	28	25	32	5	-8.4022	8.3967	0.0000	8.3545	-0.3567	171.0365
48	22	0	0	28	700	978	178	-8.4030	8.3979	0.0000	35.4714	-0.3567	172.4595
48	22	0	1	28	1351	1795	313	-8.4030	8.4316	3.1045	41.1495	-0.3567	172.4595
48	23	0	0	28	900	1214	204	-8.4030	8.4316	0.0000	41.1495	-0.3567	172.4595
48	23	0	1	28	138	190	35	-8.4029	8.3977	8.7045	31.6295	32.1934	109.7379
48	24	0	0	28	77	95	18	-8.4022	8.3967	5.9045	20.9545	-0.3567	171.0365
48	24	0	1	28	25	41	6	-8.4022	8.3967	0.0000	8.3545	-0.3567	171.0365
48	25	0	0	28	11	13	2	-8.4022	8.3967	5.9045	8.3545	-0.3567	171.0365
48	25	0	1	28	14	18	2	-8.4022	8.3967	0.0000	8.3545	-0.3567	171.0365
50	18	0	0	28	22	26	4	-1.2368	1.2368	-0.0091	0.7700	-1.0711	1.0711
50	18	1	0	28	77	102	16	-1.2102	1.2102	0.7700	4.1654	-2.1351	5.2684
50	19	0	0	28	16	19	3	-0.6184	0.6184	-0.0091	0.7700	-1.0711	1.0711
50	19	1	0	28	39	53	9	-1.0411	1.0411	0.7700	4.1654	-2.1351	5.2684
50	20	0	0	28	33	43	7	-1.0411	1.0411	0.7700	4.1654	-2.1351	5.2684
50	21	0	0	28	19	27	5	-1.0411	1.0411	0.7700	3.5875	-2.1351	1.7149
50	22	0	0	28	85	113	19	-1.2368	1.2368	-0.0091	3.5875	-2.1351	1.7149
50	23	0	0	28	41	57	11	-1.0411	1.0411	-0.0091	3.5875	-2.1351	1.7149
50	24	0	0	28	19	27	5	-1.0411	1.0411	0.7700	3.5875	-2.1351	1.7149
50	25	0	0	28	19	27	5	-1.0411	1.0411	0.7700	3.5875	-2.1351	1.7149
52	18	0	0	28	56	76	12	-3.5716	3.5716	-0.8000	0.3200	-4.6387	4.6387
52	19	0	0	28	40	56	8	-3.5716	3.5716	-0.8000	0.2400	-4.6387	4.6387
52	20	0	0	28	18	24	4	-3.5716	3.5716	-0.8000	0.2400	-4.6387	4.6387
52	21	0	0	28	4	4	0	-3.5716	3.5716	0.2400	0.2400	-4.6387	4.6387
52	22	0	0	28	56	76	12	-3.5716	3.5716	-0.8000	0.3200	-4.6387	4.6387
52	23	0	0	28	40	56	8	-3.5716	3.5716	-0.8000	0.2400	-4.6387	4.6387
52	24	0	0	28	18	24	4	-3.5716	3.5716	-0.8000	0.2400	-4.6387	4.6387
52	25	0	0	28	4	4	0	-3.5716	3.5716	0.2400	0.2400	-4.6387	4.6387
54	18	0	0	28	56	76	12	-3.5716	3.5716	0.0000	0.3200	-4.6387	4.6387
54	19	0	0	28	40	56	8	-3.5716	3.5716	0.0000	0.2400	-4.6387	4.6387
54	20	0	0	28	19	24	4	-3.5716	3.5716	0.0000	0.2400	-4.6387	4.6387
54	21	0	0	28	4	4	0	-3.5716	3.5716	0.2400	0.2400	-4.6387	4.6387
54	22	0	0	28	56	76	12	-3.5716	3.5716	0.0000	0.3200	-4.6387	4.6387
54	23	0	0	28	40	56	8	-3.5716	3.5716	0.0000	0.2400	-4.6387	4.6387
54	24	0	0	28	19	24	4	-3.5716	3.5716	0.0000	0.2400	-4.6387	4.6387
54	25	0	0	28	4	4	0	-3.5716	3.5716	0.2400	0.2400	-4.6387	4.6387
56	18	0	0	28	1288	1870	282	-13.9744	13.9744	0.0000	43.7060	-1.5694	255.2401
56	18	0	1	28	777	980	187	-13.7944	13.7944	5.8537	41.6312	-1.5694	255.2401
56	18	1	0	28	33	42	8	-3.2584	3.2584	37.9825	42.8686	85.6275	91.0473
56	19	0	0	28	989	1358	227	-13.7944	13.7944	0.0000	43.7060	-1.5694	255.2401
56	19	0	1	28	56	68	12	-12.4143	12.4143	10.0870	41.6312	87.4409	232.1046
56	19	1	0	28	33	42	8	-3.2584	3.2584	37.9825	42.8686	85.6275	91.0473
56	20	0	0	28	153	199	36	-13.8053	13.7944	0.0000	39.8774	-1.5694	255.2401
56	21	0	0	28	23	29	4	-12.1869	12.1651	0.0000	14.8576	-1.5694	255.2401
56	22	0	0	28	1276	1854	280	-13.9744	13.9744	0.0000	43.7060	-1.5694	255.2401
56	22	0	1	28	777	980	187	-13.7944	13.7944	5.8537	41.6312	-1.5694	255.2401
56	23	0	0	28	977	1342	225	-13.7944	13.7944	0.0000	43.7060	-1.5694	255.2401
56	23	0	1	28	56	68	12	-12.4143	12.4143	10.0870	41.6312	87.4409	232.1046
56	24	0	0	28	153	199	36	-13.8053	13.7944	0.0000	39.8774	-1.5694	255.2401
56	25	0	0	28	23	29	4	-12.1869	12.1651	0.0000	14.8576	-1.5694	255.2401
58	18	0	0	28	9	15	3	-1.5272	1.5272	0.0000	4.6721	-1.6129	1.5187
58	18	1	0	28	80	105	15	-2.8910	2.9204	1.0000	5.1770	-2.9892	7.9146
58	19	0	0	28	9	15	3	-1.5272	1.5272	0.0000	4.6721	-1.6129	1.5187
58	19	1	0	28	54	61	7	-2.8824	2.9204	1.0000	5.1770	-2.9892	7.9146
58	20	0	0	28	42	49	7	-2.8824	2.9204	1.0000	5.1770	-2.9892	7.9146
58	21	0	0	28	18	21	3	-2.8824	2.9204	1.0000	5.0857	-2.9892	3.1190
58	22	0	0	28	75	105	17	-2.8910	2.9204	0.0000	5.0857	-2.9892	3.1190
58	23	0	0	28	49	61	9	-2.8824	2.9204	0.0000	5.0857	-2.9892	3.1190
58	24	0	0	28	32	37	5	-2.8824	2.9204	1.0000	5.0857	-2.9892	3.1190
58	25	0	0	28	18	21	3	-2.8824	2.9204	1.0000	5.0857	-2.9892	3.1190
60	18	0	0	28	20	24	2	-1.3477	1.3632	0.0000	6.9600	-1.3287	1.3287
60	18	1	0	28	66	79	13	-3.6280	3.6280	3.5869	12.5439	-5.3231	4.2832
60	18	1	1	28	14	15	1	-0.9215	0.9215	6.6250	8.2424	-0.9046	0.9047
60	19	0	0	28	20	24	2	-1.3477	1.3632	0.0000	6.9600	-1.3287	1.3287
60	19	1	0	28	32	37	5	-3.6280	3.6280	3.5869	12.0320	-4.4082	4.1343
60	19	1	1	28	14	15	1	-0.9215	0.9215	6.6250	8.2424	-0.9046	0.9047
60	20	0	0	28	10	10	0	-1.3477	1.3632	-0.0000	8.2424	-1.3287	1.3287
60	20	1	0	28	12	14	2	-3.6280	3.6280	3.5363	11.6324	-3.5455	2.9913
60	21	0	0	28	14	15	1	-1.3477	1.3632	-0.0000	8.2424	-1.3287	1.3287
60	22	0	0	28	34	40	4	-1.3477	1.3632	0.0000	8.2424	-1.3287	1.3287
60	23	0	0	28	34	40	4	-1.3477	1.3632	0.0000	8.2424	-1.3287	1.3287
60	24	0	0	28	14	15	1	-1.3477	1.3632	-0.0000	8.2424	-1.3287	1.3287
60	25	0	0	28	14	15	1	-1.3477	1.3632	-0.0000	8.2424	-1.3287	1.3287
62	18	0	0	28	36	50	6	-7.5114	7.6323	0.0000	1.1707	-9.7337	9.7337
62	19	0	0	28	24	35	5	-7.4568	7.5776	0.0000	1.1707	-9.6796	9.6796
62	20	0	0	28	20	24	4	-7.4568	7.5776	0.0000	1.0672	-9.6796	9.6796
62	21	0	0	28	4	4	0	-7.4568	7.5776	0.0000	0.0000	-9.6796	9.6796
62	22	0	0	28	36	50	6	-7.5114	7.6323	0.0000	1.1707	-9.7337	9.7337
62	23	0	0	28	24	35	5	-7.4568	7.5776	0.0000	1.1707	-9.6796	9.6796
62	24	0	0	28	20	24	4	-7.4568	7.5776	0.0000	1.0672	-9.6796	9.6796
62	25	0	0	28	4	4	0	-7.4568	7.5776	0.0000	0.0000	-9.6796	9.6796
64	18	0	0	28	1054	1478	209	-7.0622	7.0622	0.0000	46.9823	-1.1247	136.8436
64	18	0	1	28	790	1022	193	-7.8521	7.8522	2.1810	34.1479	-2.1317	136.7901
64	18	1	0	28	57	74	15	-0.3312	0.3312	19.9632	23.8458	90.6543	96.7722
64	18	1	1	28	16	29	3	-3.4129	3.4129	21.0427	23.8644	92.0328	93.1870
64	19	0	0	28	573	763	133	-6.6496	6.6496	2.2105	46.9823	-0.5432	105.4300
64	19	0	1	28	322	444	69	-7.0622	7.0697	0.0000	33.5416	-1.1247	136.8436
64	19	1	0	28	57	74	15	-0.3312	0.3312	19.9632	23.8458	90.6543	96.7722
64	19	1	1	28	16	29	3	-3.4129	3.4129	21.0427	23.8644	92.0328	93.1870
64	20	0	0	28	205	303	56	-7.0622	7.0697	0.0000	28.9989	-0.7145	136.8436
64	21	0	0	28	23	29	4	-7.1532	7.0508	0.0000	6.2253	-0.7145	136.8436
64	22	0	0	28	1064	1489	212	-7.0622	7.0622	0.0000	46.9823	-1.1247	136.8436
64	22	0	1	28	760	983	184	-7.8521	7.8522	2.1810	34.1479	-2.1317	136.7901
64	23	0	0	28	553	735	127	-6.6496	6.6496	2.2105	46.9823	-0.5431	105.4300
64	23	0	1	28	328	447	70	-7.0622	7.0697	0.0000	33.5416	-1.1247	136.8436
64	24	0	0	28	205	294	53	-7.0622	7.0697	0.0000	28.9989	-0.7145	136.8436
64	25	0	0	28	23	29	4	-7.1532	7.0508	0.0000	6.2253	-0.7145	136.8436
66	18	0	0	28	16	19	3	-1.1000	1.1000	0.0000	1.1160	-1.1000	1.1000
66	18	1	0	28	82	113	15	-1.8861	1.8799	0.7653	4.2403	-1.9198	5.3377
66	18	1	1	28	16	19	3	-0.2855	0.2821	2.2234	3.4676	-0.8511	2.5881
66	19	0	0	28	16	19	3	-1.1000	1.1000	0.0000	1.1160	-1.1000	1.1000
66	19	1	0	28	48	63	7	-1.8861	1.8799	0.7653	4.2403	-1.9198	5.3377
66	19	1	1	28	16	19	3	-0.2855	0.2821	2.2234	3.4676	-0.8511	2.5881
66	20	0	0	28	34	45	7	-1.8861	1.8799	0.7653	4.2403	-1.9198	5.3377
66	21	0	0	28	18	21	3	-1.8861	1.8799	0.7653	3.4169	-1.9198	2.0299
66	22	0	0	28	84	117	17	-1.8861	1.8799	0.0000	3.4169	-1.9198	2.0299
66	23	0	0	28	50	67	9	-1.8861	1.8799	0.0000	3.4169	-1.9198	2.0299
66	24	0	0	28	24	33	5	-1.8861	1.8799	0.7653	3.4169	-1.9198	2.0299
66	25	0	0	28	18	21	3	-1.8861	1.8799	0.7653	3.4169	-1.9198	2.0299
